D
NICD South Africa,0.41788766788766785
WHO HQ International Coordinating Group (ICG) on Vaccine Provision for Yellow fever Control,0.36216931216931214
MSF,0.2693821330184966
MSF Belgium,0.44047619047619047
WHO Collaborating Centre,0.09523809523809523
NAMRU-3 Egypt,0.09523809523809523
MONUC,0.44047619047619047
WHO Mediterranean Centre for Vulnerability Reduction (WMC),0.36216931216931214
ECDC,0.44047619047619047
WHO,0.09523809523809523
London School of Hygiene and Tropical Medicine,0.44047619047619047
School of Pathology of the University of the Witwatersrand,0.41788766788766785
UNICEF,0.3746579091406677
FAO,0.09523809523809523
Swiss Agency for Development and Cooperation,0.44047619047619047
National University Singapore,0.44047619047619047
Hopital  Cantonal in Geneva,0.44047619047619047
WHO_EMRO,0.09523809523809523
Togolese Red Cross,0.36216931216931214
Federation of Red Cross and Red Crescent Societies,0.36216931216931214
ECHO,0.36216931216931214
Institut Pasteur France,0.44047619047619047
Interchurch Medical Assistance (IMA World Health),0.44047619047619047
National Microbiology Laboratory Canada,0.41788766788766785
African Field Epidemiology Network,0.44047619047619047
Canadian Science Centre for Human and Animal Health,0.41788766788766785
Department of Clinical Microbiology and Infectious Disease National Health Laboratory Service (NHLS),0.41788766788766785
WHO Togo,0.36216931216931214
WHO Centre for Vulnerability Reduction (WMC) Tunisia,0.41788766788766785
Agence de Medecine Preventive,0.36216931216931214
Public Health Agency of Canada,0.44047619047619047
WHO DRC,0.44047619047619047
Centre for Infectious Disease Prevention and Control Canada,0.41788766788766785
WHO Uganda,0.2693821330184966
Canadian Field Epidemiology Programme,0.41788766788766785
CIRMF,0.44047619047619047
CDC Atlanta,0.6391223155929038
Kenya Medical Research Institute (KEMRI),0.41788766788766785
B
WHO collaborating laboratory UK,0.0
Uganda Virology Research Institute (UVRI),0.0
Bernard-Nocht Institute for Tropical Medicine,0.0
Ministry of Health of Uganda,0.0
WHO_AFRO,0.3321718931475029
NICD South Africa,0.0
WHO HQ International Coordinating Group (ICG) on Vaccine Provision for Yellow fever Control,0.0
MSF,0.0
MSF Belgium,0.0
WHO Collaborating Centre,0.0
NAMRU-3 Egypt,0.0
MONUC,0.0
WHO Mediterranean Centre for Vulnerability Reduction (WMC),0.0
ECDC,0.0
WHO,0.0
London School of Hygiene and Tropical Medicine,0.0
School of Pathology of the University of the Witwatersrand,0.0
UNICEF,0.11846689895470383
FAO,0.0
Swiss Agency for Development and Cooperation,0.0
National University Singapore,0.0
Hopital  Cantonal in Geneva,0.0
WHO_EMRO,0.0
Togolese Red Cross,0.0
Federation of Red Cross and Red Crescent Societies,0.0
ECHO,0.0
Institut Pasteur France,0.0
Interchurch Medical Assistance (IMA World Health),0.0
National Microbiology Laboratory Canada,0.0
African Field Epidemiology Network,0.0
Canadian Science Centre for Human and Animal Health,0.0
Department of Clinical Microbiology and Infectious Disease National Health Laboratory Service (NHLS),0.0
WHO Togo,0.0
WHO Centre for Vulnerability Reduction (WMC) Tunisia,0.0
Agence de Medecine Preventive,0.0
Public Health Agency of Canada,0.0
WHO DRC,0.0
Centre for Infectious Disease Prevention and Control Canada,0.0
WHO Uganda,0.0
Canadian Field Epidemiology Programme,0.0
CIRMF,0.0
CDC Atlanta,0.5249709639953543
Kenya Medical Research Institute (KEMRI),0.0
L
WHO collaborating laboratory UK,1.0
Uganda Virology Research Institute (UVRI),1.0
Bernard-Nocht Institute for Tropical Medicine,1.0
Ministry of Health of Uganda,1.0
WHO_AFRO,0.6444444444444445
NICD South Africa,1.0
WHO HQ International Coordinating Group (ICG) on Vaccine Provision for Yellow fever Control,1.0
MSF,1.0
MSF Belgium,1.0
WHO Collaborating Centre,1.0
NAMRU-3 Egypt,1.0
MONUC,1.0
WHO Mediterranean Centre for Vulnerability Reduction (WMC),1.0
ECDC,1.0
WHO,1.0
London School of Hygiene and Tropical Medicine,1.0
School of Pathology of the University of the Witwatersrand,1.0
UNICEF,0.5636363636363636
FAO,1.0
Swiss Agency for Development and Cooperation,1.0
National University Singapore,1.0
Hopital  Cantonal in Geneva,1.0
WHO_EMRO,1.0
Togolese Red Cross,1.0
Federation of Red Cross and Red Crescent Societies,1.0
ECHO,1.0
Institut Pasteur France,1.0
Interchurch Medical Assistance (IMA World Health),1.0
National Microbiology Laboratory Canada,1.0
African Field Epidemiology Network,1.0
Canadian Science Centre for Human and Animal Health,1.0
Department of Clinical Microbiology and Infectious Disease National Health Laboratory Service (NHLS),1.0
WHO Togo,1.0
WHO Centre for Vulnerability Reduction (WMC) Tunisia,1.0
Agence de Medecine Preventive,1.0
Public Health Agency of Canada,1.0
WHO DRC,1.0
Centre for Infectious Disease Prevention and Control Canada,1.0
WHO Uganda,1.0
Canadian Field Epidemiology Programme,1.0
CIRMF,1.0
CDC Atlanta,0.42153846153846153
Kenya Medical Research Institute (KEMRI),1.0
